"age","fnlwgt","occupation","education_year","marital_status","race","gender","hours_per_week","income"
26,109457,"Craft-repair",6,"Married-civ-spouse","White","Male",48,0
33,133876,"Craft-repair",9,"Divorced","White","Male",40,0
35,72338,"Farming-fishing",9,"Divorced","Asian-Pac-Islander","Male",56,0
24,228686,"Other-service",10,"Never-married","White","Male",45,0
90,226968,"Machine-op-inspct",4,"Married-civ-spouse","White","Male",40,0
45,162923,"Craft-repair",9,"Married-civ-spouse","White","Male",60,0
34,595000,"Prof-specialty",14,"Married-civ-spouse","Black","Female",40,1
46,216292,"Sales",9,"Married-civ-spouse","White","Male",45,0
44,144778,"Exec-managerial",10,"Separated","White","Male",45,1
38,20308,"Other-service",9,"Never-married","White","Male",40,0
73,181902,"Prof-specialty",14,"Married-civ-spouse","White","Male",10,1
42,355728,"Craft-repair",11,"Never-married","White","Male",44,0
26,192262,"Other-service",9,"Married-civ-spouse","White","Male",40,0
54,236157,"Prof-specialty",9,"Married-civ-spouse","White","Male",40,1
45,84298,"Exec-managerial",11,"Married-civ-spouse","White","Male",50,1
19,329130,"Other-service",7,"Separated","White","Female",40,0
18,191817,"unknown",7,"Never-married","White","Male",20,0
25,257064,"Adm-clerical",10,"Married-civ-spouse","Black","Male",38,0
24,334105,"unknown",7,"Never-married","White","Female",30,0
26,218782,"Adm-clerical",9,"Married-civ-spouse","Other","Male",40,0
29,161615,"Handlers-cleaners",9,"Never-married","White","Male",40,0
60,240951,"Adm-clerical",9,"Divorced","White","Female",40,0
30,167476,"Transport-moving",10,"Married-civ-spouse","White","Male",60,0
62,26911,"Other-service",4,"Widowed","White","Female",66,0
34,314646,"Craft-repair",5,"Married-civ-spouse","White","Male",40,0
34,114973,"Exec-managerial",9,"Separated","White","Female",30,0
41,22201,"Exec-managerial",13,"Married-civ-spouse","Asian-Pac-Islander","Male",40,1
26,135603,"Exec-managerial",14,"Never-married","White","Male",48,0
46,182541,"Farming-fishing",9,"Married-civ-spouse","White","Male",50,0
20,206215,"Adm-clerical",9,"Never-married","White","Female",40,0
44,160323,"Machine-op-inspct",10,"Married-civ-spouse","Black","Male",40,1
33,310525,"Craft-repair",8,"Never-married","Black","Male",32,0
44,174325,"Prof-specialty",14,"Married-civ-spouse","Black","Male",40,1
61,224784,"Exec-managerial",12,"Married-spouse-absent","White","Female",90,0
70,36311,"Prof-specialty",13,"Married-civ-spouse","White","Male",35,1
40,174395,"Craft-repair",9,"Married-civ-spouse","White","Male",40,0
23,214542,"Farming-fishing",10,"Never-married","White","Male",40,0
41,184583,"Other-service",10,"Divorced","White","Male",59,0
33,155781,"Prof-specialty",15,"Never-married","White","Male",40,1
40,177027,"Other-service",13,"Married-civ-spouse","Asian-Pac-Islander","Female",52,1
61,139391,"Sales",10,"Married-civ-spouse","White","Male",35,1
39,123417,"Exec-managerial",13,"Never-married","White","Male",60,0
31,102130,"Prof-specialty",14,"Married-civ-spouse","White","Male",45,0
42,167650,"Machine-op-inspct",10,"Married-civ-spouse","White","Male",35,0
63,275034,"Sales",13,"Married-civ-spouse","White","Male",35,0
51,318351,"Adm-clerical",9,"Divorced","White","Female",40,0
59,193895,"Adm-clerical",10,"Widowed","White","Female",35,0
45,83601,"unknown",8,"Widowed","White","Female",70,0
47,127678,"Protective-serv",10,"Married-civ-spouse","White","Male",48,1
46,192793,"Exec-managerial",10,"Divorced","White","Male",40,0
59,191665,"unknown",10,"Widowed","White","Female",40,0
47,275361,"Other-service",12,"Widowed","White","Female",35,0
42,108506,"Transport-moving",9,"Married-civ-spouse","Amer-Indian-Eskimo","Male",60,0
41,193882,"Farming-fishing",13,"Married-civ-spouse","White","Male",40,0
32,418617,"Sales",13,"Never-married","White","Male",55,0
41,196344,"Sales",2,"Married-civ-spouse","White","Male",50,0
53,92968,"Exec-managerial",12,"Separated","White","Female",40,0
32,149787,"Craft-repair",11,"Married-civ-spouse","White","Male",50,1
36,143123,"Prof-specialty",15,"Married-civ-spouse","White","Male",50,1
21,214731,"unknown",10,"Never-married","White","Female",40,0
49,102359,"Handlers-cleaners",5,"Widowed","White","Male",40,1
31,270889,"Transport-moving",9,"Never-married","White","Male",40,0
52,150930,"Craft-repair",11,"Married-civ-spouse","White","Male",40,0
36,120760,"Prof-specialty",14,"Married-civ-spouse","Asian-Pac-Islander","Male",40,0
44,419134,"Adm-clerical",9,"Divorced","Black","Female",40,0
59,109567,"Exec-managerial",10,"Married-civ-spouse","White","Male",40,1
31,124827,"Sales",11,"Married-civ-spouse","White","Male",40,1
28,300915,"Prof-specialty",13,"Married-civ-spouse","White","Male",43,1
38,100295,"Machine-op-inspct",4,"Married-civ-spouse","White","Female",50,1
60,198815,"Prof-specialty",12,"Married-civ-spouse","White","Male",20,0
50,37913,"Exec-managerial",13,"Married-civ-spouse","White","Male",40,1
36,166509,"Craft-repair",9,"Divorced","White","Female",40,0
47,120131,"Exec-managerial",9,"Married-civ-spouse","White","Male",50,0
24,191073,"Armed-Forces",9,"Never-married","White","Male",40,0
27,192355,"Prof-specialty",13,"Never-married","White","Male",50,0
23,103632,"Adm-clerical",9,"Never-married","White","Female",40,0
58,160662,"Craft-repair",6,"Married-civ-spouse","White","Male",40,1
55,117477,"Other-service",7,"Married-spouse-absent","Black","Female",40,0
23,157951,"Exec-managerial",10,"Never-married","White","Female",50,0
25,51148,"Adm-clerical",9,"Divorced","White","Female",40,0
57,37345,"Prof-specialty",15,"Married-civ-spouse","White","Male",36,1
25,389456,"Craft-repair",10,"Never-married","White","Male",30,0
22,268145,"unknown",9,"Never-married","White","Female",40,0
44,651702,"Craft-repair",9,"Married-civ-spouse","White","Male",72,0
19,255921,"Handlers-cleaners",10,"Never-married","White","Male",20,0
34,255830,"Craft-repair",12,"Divorced","Black","Female",40,0
39,324420,"Craft-repair",2,"Married-civ-spouse","White","Male",45,0
43,160943,"Other-service",9,"Married-civ-spouse","Black","Male",40,1
38,246463,"Craft-repair",9,"Married-civ-spouse","White","Male",45,0
31,262024,"Machine-op-inspct",9,"Married-civ-spouse","Black","Male",40,0
24,270517,"Other-service",9,"Never-married","White","Female",40,0
20,332931,"Other-service",10,"Never-married","White","Female",40,0
32,134737,"Prof-specialty",13,"Married-civ-spouse","White","Male",50,1
29,214858,"Sales",13,"Married-civ-spouse","White","Male",40,1
17,230789,"Sales",5,"Never-married","Black","Male",22,0
26,107827,"Other-service",9,"Never-married","White","Male",25,0
47,27624,"Sales",9,"Never-married","White","Female",65,1
47,186009,"Adm-clerical",10,"Divorced","White","Female",38,0
74,180455,"Other-service",13,"Widowed","White","Female",8,0
65,169047,"Machine-op-inspct",9,"Never-married","White","Male",10,0
33,178506,"Adm-clerical",9,"Divorced","Black","Female",40,0
63,122442,"Other-service",10,"Married-civ-spouse","White","Male",48,0
90,313749,"Adm-clerical",9,"Widowed","White","Female",25,0
53,30008,"Farming-fishing",6,"Married-civ-spouse","White","Male",35,0
28,125531,"Other-service",9,"Never-married","White","Female",30,0
61,175999,"Machine-op-inspct",9,"Married-civ-spouse","White","Male",40,0
36,549174,"Craft-repair",9,"Married-civ-spouse","White","Male",40,0
38,200153,"Prof-specialty",12,"Never-married","White","Male",40,0
31,132601,"Exec-managerial",10,"Married-civ-spouse","White","Male",40,0
45,123075,"Exec-managerial",9,"Married-civ-spouse","White","Male",50,0
22,126822,"Adm-clerical",13,"Never-married","White","Female",60,0
32,204742,"Prof-specialty",13,"Married-civ-spouse","White","Male",40,1
23,302312,"Protective-serv",9,"Divorced","Black","Male",40,0
50,767403,"Machine-op-inspct",9,"Married-civ-spouse","White","Male",40,1
51,257126,"Craft-repair",6,"Married-civ-spouse","White","Male",40,0
70,187292,"Handlers-cleaners",13,"Married-civ-spouse","White","Male",40,1
43,180138,"Craft-repair",9,"Never-married","White","Male",45,0
28,369114,"Sales",9,"Separated","White","Female",40,0
23,223019,"Adm-clerical",9,"Never-married","White","Female",40,0
37,50096,"Craft-repair",11,"Married-civ-spouse","White","Male",30,0
49,118520,"Adm-clerical",9,"Divorced","White","Female",45,0
44,261899,"Machine-op-inspct",10,"Married-civ-spouse","White","Male",44,0
18,258474,"Farming-fishing",6,"Never-married","White","Male",40,0
22,190625,"Adm-clerical",10,"Never-married","White","Male",35,0
37,709445,"Craft-repair",9,"Separated","Black","Male",40,0
39,102976,"Exec-managerial",14,"Never-married","White","Male",50,1
49,110015,"Craft-repair",11,"Married-civ-spouse","White","Male",45,0
41,320744,"Craft-repair",9,"Never-married","White","Male",50,0
40,171615,"Craft-repair",10,"Never-married","White","Male",35,1
20,71788,"unknown",10,"Never-married","White","Female",18,0
33,279173,"Prof-specialty",9,"Married-civ-spouse","White","Male",60,0
20,361138,"Sales",9,"Never-married","White","Male",45,0
33,274800,"unknown",9,"Separated","Black","Female",40,0
47,187440,"Craft-repair",9,"Married-civ-spouse","White","Male",40,1
17,327127,"Transport-moving",7,"Never-married","White","Male",20,0
44,320984,"Sales",13,"Married-civ-spouse","White","Male",60,1
17,311907,"Other-service",7,"Never-married","White","Male",25,0
39,117381,"Sales",10,"Married-civ-spouse","White","Male",50,1
38,99156,"Other-service",9,"Separated","White","Male",35,0
61,202106,"unknown",9,"Married-civ-spouse","White","Male",40,1
43,175133,"Tech-support",10,"Divorced","Black","Female",35,0
43,347653,"Prof-specialty",10,"Married-civ-spouse","White","Male",48,1
22,205940,"unknown",9,"Never-married","White","Female",30,0
57,200316,"Craft-repair",10,"Married-civ-spouse","White","Male",40,1
52,287454,"Prof-specialty",13,"Divorced","White","Female",40,1
50,176969,"Prof-specialty",9,"Divorced","White","Male",40,0
42,572751,"Craft-repair",1,"Married-civ-spouse","White","Male",40,0
53,291755,"Transport-moving",10,"Married-civ-spouse","White","Male",72,0
46,279661,"Prof-specialty",14,"Married-civ-spouse","Black","Male",35,0
59,96840,"Other-service",9,"Divorced","White","Female",40,0
20,380544,"Transport-moving",12,"Never-married","White","Male",20,0
25,277444,"Sales",13,"Married-civ-spouse","White","Male",50,0
61,392694,"Exec-managerial",10,"Divorced","White","Male",50,1
34,188096,"Adm-clerical",9,"Never-married","White","Female",36,0
30,137991,"Other-service",11,"Never-married","White","Female",41,0
40,201495,"Protective-serv",13,"Divorced","White","Male",45,0
47,181652,"Machine-op-inspct",9,"Married-civ-spouse","White","Female",40,0
36,340091,"Prof-specialty",16,"Married-civ-spouse","White","Female",36,1
44,404599,"Adm-clerical",9,"Divorced","Black","Female",40,0
25,121285,"Sales",13,"Never-married","White","Female",40,0
31,47296,"Adm-clerical",10,"Married-civ-spouse","White","Female",20,0
29,31161,"Exec-managerial",9,"Divorced","Other","Female",40,0
52,135716,"Farming-fishing",9,"Married-civ-spouse","White","Male",70,0
41,218302,"Sales",13,"Married-civ-spouse","White","Male",60,1
68,214521,"Prof-specialty",15,"Widowed","White","Female",16,0
20,119215,"Transport-moving",10,"Never-married","White","Male",40,0
55,175071,"Craft-repair",10,"Married-civ-spouse","Black","Male",40,1
19,78401,"Other-service",9,"Never-married","White","Male",40,0
43,106900,"Prof-specialty",10,"Married-civ-spouse","White","Male",40,0
47,341762,"Machine-op-inspct",9,"Married-civ-spouse","White","Male",40,0
26,121040,"Exec-managerial",12,"Never-married","Black","Female",40,0
42,227890,"Exec-managerial",13,"Married-civ-spouse","White","Male",40,0
52,30908,"Farming-fishing",9,"Married-civ-spouse","White","Male",60,0
55,171242,"Exec-managerial",9,"Divorced","White","Male",60,1
31,83671,"Adm-clerical",10,"Never-married","Black","Female",40,0
30,44566,"Prof-specialty",13,"Married-civ-spouse","White","Male",40,0
26,131777,"unknown",13,"Married-civ-spouse","White","Male",40,0
29,280344,"Sales",13,"Married-civ-spouse","White","Male",40,1
42,228320,"Tech-support",10,"Married-civ-spouse","White","Male",50,1
35,73715,"Craft-repair",7,"Married-civ-spouse","White","Male",40,0
28,198493,"Craft-repair",12,"Never-married","White","Male",40,0
26,290286,"Craft-repair",9,"Never-married","Black","Male",40,0
18,135924,"Adm-clerical",10,"Never-married","White","Male",40,0
25,476599,"Prof-specialty",13,"Never-married","White","Female",40,0
32,44675,"Prof-specialty",16,"Married-civ-spouse","White","Male",65,1
26,488459,"Exec-managerial",10,"Never-married","White","Female",40,0
36,339116,"Exec-managerial",11,"Divorced","White","Female",40,0
30,402539,"Adm-clerical",9,"Never-married","White","Female",40,0
22,51973,"unknown",10,"Never-married","White","Female",30,0
34,247328,"Machine-op-inspct",9,"Never-married","White","Male",40,0
19,91928,"Other-service",10,"Never-married","White","Female",35,0
47,54260,"Sales",10,"Married-civ-spouse","White","Male",45,0
18,225859,"Transport-moving",10,"Never-married","White","Male",30,0
62,215789,"Exec-managerial",14,"Married-civ-spouse","White","Male",50,1
38,40955,"Prof-specialty",13,"Married-civ-spouse","White","Male",40,1
28,190303,"unknown",12,"Never-married","White","Male",40,0
29,176723,"Sales",10,"Never-married","White","Female",25,0
38,107410,"Transport-moving",5,"Married-civ-spouse","White","Male",45,1
49,362795,"Prof-specialty",14,"Divorced","White","Male",80,1
22,493034,"Other-service",9,"Never-married","Black","Male",40,0
28,147719,"unknown",10,"Never-married","Asian-Pac-Islander","Male",48,0
55,286967,"Craft-repair",6,"Married-civ-spouse","White","Male",45,0
49,47403,"Adm-clerical",13,"Never-married","White","Female",40,1
23,173851,"Handlers-cleaners",10,"Married-civ-spouse","White","Male",40,0
19,217418,"Adm-clerical",10,"Never-married","Black","Female",38,0
38,245090,"Craft-repair",9,"Married-civ-spouse","White","Male",40,0
19,560804,"Adm-clerical",10,"Never-married","White","Female",30,0
57,111224,"Machine-op-inspct",13,"Divorced","Black","Male",39,0
27,168470,"Exec-managerial",13,"Never-married","White","Male",40,0
39,72338,"Adm-clerical",10,"Married-civ-spouse","Asian-Pac-Islander","Male",40,1
34,325658,"Transport-moving",9,"Married-civ-spouse","White","Male",40,0
47,53292,"Prof-specialty",12,"Widowed","White","Female",35,0
27,249463,"unknown",11,"Married-civ-spouse","White","Male",20,0
52,312477,"Transport-moving",9,"Widowed","White","Male",40,0
33,362747,"Other-service",10,"Never-married","Black","Female",35,0
59,21792,"Other-service",9,"Widowed","White","Female",10,0
70,346053,"unknown",9,"Married-civ-spouse","White","Male",40,0
41,356934,"Prof-specialty",10,"Married-civ-spouse","White","Male",44,1
36,578377,"Prof-specialty",14,"Married-civ-spouse","White","Female",40,0
28,119793,"Sales",9,"Never-married","White","Male",60,0
35,215323,"Other-service",13,"Married-civ-spouse","White","Male",40,0
28,45613,"unknown",10,"Never-married","White","Female",40,0
61,162432,"Exec-managerial",9,"Widowed","White","Female",40,0
28,191027,"Farming-fishing",9,"Divorced","White","Male",40,0
55,147098,"Exec-managerial",9,"Divorced","White","Male",60,1
51,57698,"Other-service",9,"Married-spouse-absent","White","Female",40,0
40,105936,"Prof-specialty",15,"Never-married","White","Female",40,0
29,128777,"Craft-repair",4,"Divorced","White","Female",55,0
60,145995,"Sales",13,"Married-civ-spouse","White","Male",40,1
54,113000,"Farming-fishing",10,"Married-civ-spouse","White","Male",40,0
60,41517,"unknown",7,"Married-spouse-absent","Black","Female",20,0
34,172928,"Sales",9,"Married-civ-spouse","White","Male",65,0
65,29276,"Other-service",4,"Widowed","White","Female",24,0
39,148015,"Machine-op-inspct",9,"Never-married","Black","Female",52,0
22,141297,"Tech-support",10,"Never-married","White","Male",40,0
54,42924,"Sales",10,"Married-civ-spouse","White","Male",50,0
34,45114,"Sales",13,"Never-married","Black","Female",40,0
22,201615,"Adm-clerical",12,"Never-married","White","Female",37,0
25,274228,"Other-service",9,"Never-married","White","Male",65,0
41,276289,"Prof-specialty",13,"Never-married","Black","Male",60,0
51,237735,"Handlers-cleaners",9,"Married-civ-spouse","White","Male",40,1
24,166851,"Prof-specialty",14,"Never-married","White","Male",13,0
49,32184,"unknown",9,"Married-civ-spouse","White","Female",15,0
