"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","Spam"
0.71,0,0,0,0.23,0.23,1.9,0,0,0,3.81,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,1.018,0,97,543,1
0.62,0,0,0,0,0.62,0.62,0,0.62,0,5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0,0.223,0,29,134,1
0.23,0,0,0,0,0,1.39,0,0,0,0.23,0,0,0,0,0.23,0.23,0,0,0.23,0,0,0,0,0,0.23,0.068,0,0,0,9,89,0
0,0,0,0,0.68,0,0,0,0,0,1.37,2.06,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0.144,0,0,0.072,19,155,0
0.62,0,0.31,0,0,0,1.88,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.232,0,0,0,3,88,0
0,0,0,0,0,0,1.36,0,0,0,1.36,5.47,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,8,30,0
0.43,0,0.21,0,0.21,0,0.21,0,0,0,1.08,0.43,0,0,0,0.43,0.43,0,0,0,0.43,0,0,0,0,0,0.238,0.136,0,0,75,344,0
0.86,0,0.28,0,0.28,0,0.57,0,0,0,4.32,2.01,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.142,0,0.19,3.423,56,349,1
0,0,0,0,1.63,0,0.81,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,53,1
1.26,0,0,0,0,0,2.53,0,0,0,2.53,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,51,1
0.55,0,0.55,0.27,0,0.55,0.27,0,0,0.27,2.49,3.04,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.194,0,0.582,0.582,35,291,1
0.19,0,0,0,0.19,0.19,1.98,0.19,0,0,0.19,0.19,0,0,0,1.58,1.19,0,0,0.59,0.39,0.39,1.19,0,0,0,0.14,0.028,0.112,0,17,311,0
0.18,0,0.36,0.06,0.12,0.06,0.54,0.06,0,0.72,4.54,1.09,0,0.84,0.06,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0.01,0,12,442,1
0.37,0,0.09,0.37,0,0,0.28,0,0,0.09,2.72,2.16,0,0.18,0,0,0,0,0,0,0,0,0.09,0,0,0,0.056,0,0.142,0.014,19,383,0
0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,1.36,1.36,0,0,0,0,1.36,0,0,0,0,0.475,0,0,0,11,80,0
1.63,0,0,0,1.09,0,2.18,1.09,0,0,2.73,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0,1.466,0.086,392,565,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1
0,0,0,0,0,0,3.12,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,4,30,0
0.11,0,0.45,0.11,1.59,0.11,0.34,0.11,2.16,0.45,3.53,1.25,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.265,0,144,666,1
0.11,0,0,0,0.69,0.34,0.23,0,0,0,0.81,0.46,0,0.34,0,0,0,0,0,0,0,0.11,0.23,0,0,0,0.153,0,0.017,0.017,35,499,0
0.55,0,0.15,0,0.75,0.35,0.85,0,0,0.3,5,1.75,0,0.05,0.8,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0.149,0.008,127,617,1
0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0,12,25,1
0,0,0,0,0,0,0,0,0,1.58,3.96,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,0.268,0,26,107,1
1.29,0,0,0,1.29,0,1.29,0,0,0,2.59,0,0,0,0,2.59,2.59,0,0,0,0,0,0,0,0,0,0.22,0,0,0,4,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
1.63,0,0,0,0,0,0,0,0,0,3.27,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802,0,16,36,1
0,0,0,0,0,0,0,0,0,0,0.91,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0.531,0,28,87,1
0,0,0.47,0.47,0.95,2.61,1.66,2.61,0,0,3.8,0.95,0,0.23,0,0.71,0,0,0,0,0,0,0.95,0,0,0,0.121,0.04,0,0,55,189,1
0.84,0,0,0,0,0,0,0,0,0,2.54,1.69,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.388,0,0.776,0,168,249,1
0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149,0,33,91,1
0,0,0.59,2.95,0,0,0.59,0,0.59,2.95,1.77,1.18,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0,15,93,1
0,0,0,0,0,0,0.62,0,0,0,0.31,0,0,0,0,0.31,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,6,94,0
0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
0,0,0,0,0,0,1.97,0,0,1.18,0.79,0,0,0,0,0.39,0,0,0,0,0,1.97,0,0,0,0,0.192,0,0.128,0,6,75,0
0,0,0,0,0,0,3.12,3.12,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,1
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.333,0,5,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0.215,0,25,76,1
2.43,0,0,0,0,0,0,0,0,0,2.43,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896,0,58,72,1
0.22,0,0,0,0.04,0,0.22,0,0,0.04,0.17,0.08,0,0,0,0.39,0.44,0.04,0,0.57,0,0,0.08,0.08,0,0.04,0.197,0.058,0,0,64,1583,0
0.14,0,0,0,0,0,0,0,0,0,2.89,2.02,7.97,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0.269,0.484,74,1222,1
0,0,0,0,0,0,0,0,0,0,1.36,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0,14,95,1
0,0,0,0,0.86,0,1.3,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0.126,0,0,0,30,159,1
0,0,0,0,0,0,0,0,0,0,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.24,0,0.58,0.33,0.66,0.24,1.24,0,0.66,0.16,2.32,1.16,0,0.91,0.16,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0.25,0.013,581,1339,1
0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,15,70,0
0,0,0,0,1.7,0,0,0,0,0,1.7,0.34,0,0,0,1.36,0.68,1.02,0.34,0,0.34,0.34,0.34,0,0,0,0.244,0,0,0,13,112,0
0,0,0,0,0,0,1.61,0,0,0,3.22,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0
0.48,0,0.48,0,0,0,0.96,0,0,0.96,2.41,2.41,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0.502,0,80,247,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0.213,0,0.426,0,23,69,1
1.34,0,0,0.33,0.33,0.33,0.33,0,0,0.67,0.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,0.053,0.053,12,167,1
0.31,0.1,0.42,0.31,0.1,0.1,0.84,0.1,0,0.84,1.69,0.31,0,0.52,0.1,0,0,0,0,0,0,0.31,0,0,0,0,0.054,0,0.384,0.201,299,1726,1
0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653,0,5,10,0
0,0,0,0,0,0,0,1.07,0,0,0.35,1.43,0,0,0,3.95,0.71,0,0,0,0.71,0,0.35,0,0,0,0.113,0.113,0.056,0,16,193,0
0,0,0,0,2.43,0,0.6,0,0,0,1.82,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,0,0.09,71,201,0
1.53,0,0,0,0,1.53,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.434,0,75,127,1
0.03,0,0.03,0,0.1,0.1,0.43,0,0,0.1,0.43,0.4,0,0,0,0,0,0,0,0.2,0,0.13,0.06,0,0,0.03,0.078,0,0.034,0.019,113,3550,1
0.38,0,0.38,0,1.94,0,1.16,0,0,0.77,2.72,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,70,235,1
0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961,0,9,14,0
0.29,0,0.14,0,0,0,0.73,0,0,0.29,2.2,0.88,0,0.14,0.29,0,0,0,0,0,0.58,0,0,0,0,0,0.097,0,0.388,0.024,49,428,1
0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.31,0,0,0,0.63,0.31,0,0,0,0,0,0.045,0,0,0,11,107,0
0.38,0,0,0,0.77,0,0.38,0,0,0.77,2.7,1.15,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0.985,0,78,255,1
1.23,0,0.57,0.32,0.49,0.24,1.23,0,0.65,0.08,2.38,1.07,0,0.9,0.16,0,0,0,0,0,0,0,0,0,0,0,0.114,0,0.241,0.012,683,1466,1
0.84,0,0,0,0.42,0.14,0,0,0.14,0,0.42,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583,0.067,132,991,1
2.12,0,0,0,1.06,0,1.06,0,0,0,4.25,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0
0.11,0,0,0,0,0,0.34,0,0,0,0.46,0.23,0,0,0,0.57,0.69,0.11,0,0.34,0,0.11,0,0,0,0,0.159,0.031,0,0,32,505,0
0,0,0,0,0,0,1.58,0,0,0,0.79,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,0,8,45,0
0,0,0,0,0,0,0,0,0,0,3.89,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0,41,79,1
0.43,0,0,0,0,0,0.43,0,0,0,1.29,0.43,0,0,0,0.86,0,0,0,0.43,0,0.86,0,0,0,0,0.22,0,0.146,0,6,55,0
0.18,0,0,0,0.55,0.18,0.18,0,0.18,0,1.11,0.74,0,0,0,0,0,0,0,0.37,0,0.74,0,0,0,0,0.058,0,0,1.57,11,208,1
0,0,0,0,0.76,0,0,0,0,0,0,0.76,0,0,0,0,0,0.76,0.76,0.76,0,0,0,0,0,0,0.123,0.123,0,0.123,28,148,0
0,0,0,0.85,0,0,0.85,0,0,0,2.56,0.85,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0.144,0,0,0,6,28,1
0.52,0,0,0,0.39,0.13,0.13,0,0.26,0,0.39,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366,0.04,149,1235,1
0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0,0.552,0,16,72,0
0.93,0,0.93,0.93,0,0,0,0,0,0,3.73,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,0,0.343,0,15,38,1
0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,2,0.5,0,0.5,0,0.5,0.5,0,0,0,0,0.12,0,0,0,13,117,0
0,0,0.79,0,0,0,0,0,0,0,1.58,0,0,0.79,0,0,0,0,0,0,0,0,0.79,0,0,0,0.231,0.347,0.462,0,22,168,1
0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,1.96,0,1.96,0,0,0,3.92,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,74,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,2.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636,0,28,80,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,1.67,0,0,0,2.79,1.67,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0.083,0,0,0,4,39,0
0,0,0,0,0,0,1.14,0,0,0,3.44,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646,0,1.939,0,30,110,1
0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.077,0,0.077,0,11,75,1
0,0,0,0,1.51,0,1.51,0,0,0,7.57,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,1
0,0,1.04,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555,0,14,95,1
0,0,0,0,0.49,0,0.49,0,0,0,2.48,1.99,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356,0.446,64,311,1
0,0,0,0,0,0,0,0,0,0.54,1.63,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.407,0,14,53,0
0.17,0,0.34,0.05,0.05,0.05,0.52,0.05,0,0.69,4.25,1.04,0,0.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.01,0,12,454,1
0.98,0,0.19,0,0,0,0.58,0,0,0,5.09,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0,0.444,0,8,122,0
0.64,0,0,0,0,0.64,0.97,0,0,0,2.58,1.94,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0.116,0,20,240,1
0.31,0,0.62,0.31,1.88,0.62,1.25,0,0.31,0.31,3.76,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,11,134,1
0.36,0,0.24,0,0.24,0,0,0,0,0,1.58,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.022,0,0,12,76,0
0.4,0,0.11,0.21,0.75,0.23,0.89,1.06,0,0.33,3.23,1.46,0,1.03,0.51,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0.391,0.144,193,3210,1
0,0,0,0,0,0,0,0,0,0,3.27,1.63,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0.258,0,20,65,1
0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0
0.81,0,0.4,0,0,0,0.81,0,0,0,1.63,0.4,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0.071,0,0,0,3,59,0
2.91,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0,0.389,0,3,29,0
0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0.25,0,9,55,0
0.91,0,0,0,0,0,0.91,0,0,0,5.5,0.91,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,47,86,0
0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0,0.174,0,7,59,1
0,0,0.79,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,27,67,1
0,0,0,0,0,2,2,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,1.25,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0.247,0,90,321,0
0,0,0,0,1.56,0,0,0,0,1.56,0,1.56,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0.183,0,0,0.183,140,164,1
0,0,0,0,0,0,0.33,0,0,0,0.33,0.33,0,0,0,0.99,0.33,0,0,0,0.33,0,0,0,0,0.33,0.13,0.043,0,0,19,125,0
0.13,0,0,0,0.13,0,0.66,0.66,0,0.13,1.06,0.66,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0.183,57,1160,0
0,0,0.34,0,0.17,0,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0,11,170,1
0,0,0,0,11.11,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0.84,0,0,0,0,0.84,1.68,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0.137,0.413,0.137,13,116,0
0,0,0.76,0,0,0,0.76,0.76,0,0,1.53,0.76,0,0,0,0,0,0.76,0,0.76,0,0,0,0,0,0,0.133,0,0,0,4,33,0
0,0,0,0,0,0,0,0,0,0,5.55,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0
0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,2.08,0.69,0,0,0,0,0,0.69,0,0,0,0.284,0,0.284,0,11,60,0
0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,16,179,0
0,0,0,0,0.57,0,1.15,0,0,0,4.62,1.15,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518,0,33,172,1
1.12,0,0,0,0.56,0,0,0,0,0,2.25,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,0,0.606,0,19,144,1
0,0,0.87,0,0.43,0,2.18,0,0,1.74,0.87,0.87,0,0,0.43,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.942,0,107,179,1
0,0,0,0,0,0,0,0,0,0,5.45,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
0,0,0,0,0,0,1.25,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.356,0,0.594,0,16,34,0
0.55,0,0,0,0,0,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,0,47,94,0
0,0,0,0,0,0,0,2.94,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,0,0,1,7,0
0.33,0,0.16,0.16,0.08,0.16,0.57,0,0,0.24,3.47,2.06,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,76,441,1
0,0,0,0,0.53,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,0,0,14,119,1
0.56,0,0,0,0,0,0.56,0,0,3.4,3.97,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,1.135,0,140,194,1
0.59,0.11,0,0,0.23,0,0.11,0,0,0,0.95,0.47,0,0,0,0.23,0,0.71,0,0,0,0.47,0,0,0,0,0.322,0.113,0.056,0,38,601,0
0.59,0,0,0,0,0,0.39,0,0,0.19,2.19,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0,0,0,4,96,0
1.06,0,0,0,0,0,1.06,0,0,0,4.25,0,0,0,0,0,0,1.06,0,1.06,0,0,0,0,0,0,0,0,0.186,0,4,25,0
0.59,0,0.19,0,0.39,0,1.58,0,0,0.09,3.75,1.08,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.037,0,5.213,0,54,740,1
0,0,0.3,0,0.61,0,0.61,0,0,0.3,1.84,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0.103,0,64,343,1
0.77,0,0.32,0,0,0,0.64,0,0.12,0,1.67,0.7,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,0,0.244,0,43,750,1
0.71,0,0,0,0,0,0,0,0,0,1.42,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,1.094,0,16,95,1
2.12,0,0,0,0,0,2.12,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,0
0.43,0,0.11,0.21,0.69,0.23,0.88,1.14,0,0.4,2.93,1.36,0,0.97,0.31,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0.311,0.145,144,3016,1
0,0,0.51,0,0,0.25,0,0,0,0.25,2.81,0.25,0,0.25,0.76,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0.209,0,75,211,1
0,0,0,0,0,0,1.94,0,0,0.27,1.39,0,0,0,0,0.83,0.55,0,0,0,0,0,0,0,0,0.27,0,0,0,0,6,109,0
0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1.01,0,0.5,0,0,0,0,0,0,0,0,0.564,0,0,0,20,137,0
0,0,0,0,0,0,6.25,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,100,0
0.48,0,0,0,0,0,1.69,0,0,0.24,0.48,0.48,0,0,0,1.69,0.24,0,0,0,0,0,0.48,0,0,0,0.036,0,0,0,73,227,0
0.14,0,0,0,0,0,0.89,0,0,0,0,0,0,0.14,0,0,0,0,0,0.44,0,0.29,0,0,0,0,0.067,0,0,0,11,294,1
0.19,0,0.06,0.19,0.06,0,1.12,0.19,0,0.52,0,0.06,0,0.39,0,3.23,0,0,0,0.06,0,0.19,0.13,0,0,0.06,0.117,0,0,0,25,751,0
0.35,0,0,0,0,0,0,0,0,0,2.47,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0.324,0,3,56,0
0.31,0,0.03,0.35,0.66,0.31,0.7,1.28,0.03,0.42,3.12,1.36,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0.319,0.124,116,2218,1
2.32,0,0,0,2.32,0,0,0,1.16,0,2.32,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0.204,0,0,0,11,35,0
0,0,0,0,0,0,2.04,0,0,0,2.44,0.81,0,0,0,1.22,3.26,0,0,0,0,0,0,0,0,0.4,0.137,0,0.068,0,21,89,0
0.91,0,0,0,0,0,1.83,0,0,0,1.83,0,0,0,0,1.83,0.91,0,0,0,0.91,0.91,0,0,0,0,0.232,0,0.116,0,10,68,0
0.64,0,0,0,0,0,0.64,0,0,0,1.62,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,1.065,0,61,291,1
1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,1.58,0,0.52,0,0,0,0.209,0,0,0,7,73,0
0.17,0,0.34,0.05,0.05,0.05,0.52,0.05,0,0.69,4.24,1.04,0,0.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0.02,0,12,458,1
0,0,0,0,0.67,0,0.67,0,0,0,0.67,0,0,0,0,4.05,4.05,0,0,0,0.67,0,0.67,0,0,0,0.613,0,0,0,24,128,0
0,0,0,0,0,0,1.75,0,0,0,2.63,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0
0.9,0,0,0,1.81,0,0.45,0,0,0,0,3.18,0,0,0,0.45,0,0,0,0.9,0,0,0,0,0,0,0.199,0,0,0,53,159,0
0.74,0,0,0,0,0,0.24,0,0,0,2.71,1.23,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0.147,0,0.147,0,55,282,0
0,0,0,1.21,1.21,1.21,1.21,0,0,4.87,2.43,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0,311,314,1
0.26,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.53,0,0,0.26,0.109,0,0,0,11,307,0
1.01,0,0.8,0,0.1,0.3,0.7,0,1.61,0,1.31,0.7,0,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.49,0.015,669,1351,1
0,0,0,0,0,0,0.81,0,0,0,0.81,0,0,0,0,2.45,2.45,0,0,0,0,0,0,0,0,0,0.12,0,0,0,11,47,0
0.94,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,4,53,0
0,0,0,0,0.27,0,0.54,0.54,0,0.54,1.63,0,0,0,0,4.89,1.35,0.27,0.27,0,0.27,0.27,0,0,0,0,0.192,0.153,0,0,35,424,0
1.66,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,3.33,1.66,0,0,0,1.66,1.66,0,0,0,0,0.167,0,0.167,0,10,46,0
0,0,0,1.47,1.47,1.47,0,0,0,2.94,0,2.94,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0.147,0,0.294,0,281,288,1
0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589,0,0,0,22,92,1
0,0,0.1,0,0,0,1.66,0.31,0,0.41,0,0,0,0,0,2.07,0,0,0,0,0,0.1,0.2,0,0,0,0.117,0,0,0,24,525,0
2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,83,0
0,0,0,0,0,0,1.47,0,0,0,2.2,0.73,0,0,0,0.73,0.73,0,0,0,0,0,0,0,0,0,0,0,0.111,0,6,88,0
0,0,0,0,0.48,0.48,0.96,0,0,0,3.36,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0.149,0,44,150,1
1.31,0,0,0,0,0,1.31,0,0,0,1.31,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,53,1
0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
1.9,0,0,0,0.38,0,0,0,0,0,0.38,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1.005,0,1177,1180,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,1.37,0,0,0,0,0,0,0.143,0,0,0,18,141,0
0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
1.81,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0.3,0,0,0,8,38,0
0,0,0,0,0,0,2.17,0,0,0,6.52,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,1
