CustomerID,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,HomeOwner,CarsOwned,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardSpendMonth
7538-FFAWBT-ZCE,Female,45,21,Labor,No,14,No,215000,17.3,12.94386,24.25114,Yes,Unmarried,1,5,1,1,27,Yes,No,AMEX,18,6657.6
7896-NRGKAL-CX3,Female,79,10,Labor,No,34,Yes,9000,13.8,0.660744,0.581256,No,Married,2,7,1,1,21,No,No,Othe,40,968
5252-VCMHWS-YAY,Male,38,14,Service,No,9,No,59000,27.1,3.853349,12.135651,No,Married,4,0,1,1,27,No,No,Mast,20,2782
6769-JJLIDF-947,Male,34,19,Crafts,Yes,5,No,41000,9.6,0.232224,3.703776,No,Married,4,10,1,2,26,No,Yes,Disc,15,2005.4
3041-CFQIHA-0PK,Female,68,8,Sales,Yes,8,Yes,18000,2,0.08352,0.27648,Yes,Unmarried,1,2,0,2,33,Yes,Yes,Mast,9,2177.1
4781-EJROCZ-AWL,Female,61,20,Professional,No,15,No,115000,10.6,6.85078,5.33922,No,Unmarried,1,0,1,2,29,No,No,Disc,20,3455.4
2921-DTOPPT-VTK,Female,55,18,Professional,No,4,No,217000,2.9,0.849555,5.443445,No,Married,4,1,1,3,21,Yes,No,Visa,11,5447
8823-OHFZTW-1VO,Female,37,17,Sales,Yes,3,No,37000,11.4,0.662226,3.555774,Yes,Married,3,2,0,3,25,Yes,No,AMEX,19,10486.7
9924-PVEYVX-VBS,Female,38,9,Agriculture,No,17,No,32000,5.7,0.862752,0.961248,No,Married,6,2,1,2,25,Yes,No,Visa,20,3182.9
8685-HTXFEY-GTL,Male,79,9,Agriculture,Yes,30,Yes,13000,0.5,0.00494,0.06006,No,Married,2,8,0,4,24,No,Yes,Visa,40,2259.2
4441-EWQOTK-QSQ,Male,50,15,Professional,No,12,No,72000,9.7,0.537768,6.446232,No,Unmarried,1,0,1,2,18,No,Yes,Disc,9,1435.4
2565-TQCKTW-KEK,Female,52,14,Service,No,10,No,80000,11,1.1264,7.6736,No,Married,2,12,1,1,32,No,Yes,AMEX,23,8144.9
5072-BTZWQR-C58,Female,36,17,Sales,No,1,No,45000,11.9,1.52082,3.83418,Yes,Married,2,7,0,2,27,No,Yes,Visa,12,5777.7
4699-UUYJVC-WQ2,Male,79,10,Professional,Yes,10,Yes,9000,16.3,0.472374,0.994626,No,Unmarried,1,7,0,1,20,No,Yes,Mast,12,827.1
5454-ZOHFBJ-M9C,Male,37,17,Service,No,10,No,39000,5.1,0.242658,1.746342,No,Unmarried,1,0,1,1,18,Yes,Yes,Disc,16,2940
2066-HGNCKH-MN1,Female,72,14,Labor,No,31,Yes,40000,4.8,0.64704,1.27296,No,Unmarried,1,8,1,3,18,No,No,Mast,36,2468.9
9528-AHOUXQ-SI4,Female,21,10,Labor,No,2,No,20000,2.5,0.0825,0.4175,No,Unmarried,1,0,0,3,29,No,No,Visa,3,2783.1
1079-FSEZJD-9HG,Female,19,14,Professional,No,0,No,27000,23.1,3.411639,2.825361,Yes,Married,5,2,0,4,21,Yes,No,Mast,1,1298.9
9442-PZDUNS-T90,Female,59,20,Professional,No,7,No,42000,8.2,1.646232,1.797768,No,Unmarried,1,0,0,2,35,No,No,AMEX,8,2730.4
3492-PWKNLU-J0U,Male,57,7,Professional,No,18,No,62000,10.5,3.76929,2.74071,No,Married,2,4,1,3,25,No,No,AMEX,40,2587.5
4574-CFECWQ-FGC,Female,43,13,Professional,No,6,No,88000,10.4,0.402688,8.749312,No,Unmarried,1,9,1,2,31,No,Yes,Visa,25,900.6
1783-GEOTHA-HSY,Female,29,16,Professional,Yes,2,No,43000,14.1,1.139844,4.923156,Yes,Unmarried,1,1,1,5,23,No,Yes,Visa,4,1490.2
3103-RGSGKW-BUM,Male,54,12,Labor,Yes,20,No,135000,13.1,1.52091,16.16409,No,Unmarried,1,5,0,0,25,No,No,Mast,34,4852.1
0179-BHZVEV-IQQ,Male,36,10,Sales,No,7,No,47000,4.8,0.521136,1.734864,No,Married,2,3,1,3,26,Yes,No,Visa,6,1582.9
7994-NNQEKJ-QCG,Male,46,19,Sales,No,3,No,70000,6.4,1.71584,2.76416,No,Unmarried,1,4,0,3,22,No,No,Visa,2,4965.9
3510-SCQMLN-3ZJ,Female,72,11,Labor,Yes,30,No,133000,4.1,2.110311,3.342689,No,Unmarried,1,0,1,2,27,Yes,No,Disc,31,2959.3
0247-ATNXAU-WWD,Female,73,13,Sales,No,16,Yes,21000,9.5,0.05586,1.93914,No,Unmarried,1,0,0,1,21,No,No,Visa,28,1306.3
2386-ROTZOT-GI4,Male,62,13,Professional,Yes,18,No,83000,15.8,3.160474,9.953526,No,Unmarried,1,2,1,1,25,Yes,Yes,Visa,18,12121.5
8155-YCUMMM-0EV,Male,74,16,Professional,No,15,No,106000,12.6,5.035212,8.320788,No,Unmarried,3,0,1,1,17,No,No,AMEX,37,9831.2
2137-BSQPGJ-AJN,Female,59,15,Sales,No,5,Yes,17000,5.4,0.218484,0.699516,No,Married,4,6,1,1,23,Yes,No,Disc,37,3910.3
1361-JXVBMV-6B8,Male,24,14,Service,No,2,No,27000,7.8,0.882414,1.223586,No,Unmarried,1,0,0,2,18,Yes,No,Visa,6,2199.9
9904-DDOTQN-H21,Female,31,17,Sales,No,1,No,35000,28.9,6.868085,3.246915,Yes,Unmarried,1,0,0,3,28,Yes,Yes,Mast,6,1176.9
6395-GZWGYI-BGW,Male,33,19,Sales,No,2,No,82000,6.2,2.536916,2.547084,No,Married,4,0,1,3,27,No,No,AMEX,15,5121.3
5452-XSCDBZ-XZE,Female,50,15,Sales,No,2,No,69000,8.8,1.2144,4.8576,No,Married,2,0,1,1,16,No,Yes,Disc,27,3706.7
6537-NLPTEG-ME9,Male,54,16,Professional,No,6,No,55000,6.2,1.34354,2.06646,No,Married,2,0,1,3,13,No,Yes,AMEX,22,3290.6
8005-LGEHLH-CXK,Female,73,10,Professional,No,20,Yes,16000,14.1,0.712896,1.543104,No,Married,2,8,0,2,26,Yes,No,Visa,39,3465.1
6367-XMSGVL-AZZ,Male,26,14,Sales,No,1,No,32000,5.1,0.502656,1.129344,Yes,Unmarried,3,1,1,0,26,No,No,Visa,5,4257.9
2816-QOJJBM-NR1,Female,30,15,Professional,Yes,3,No,22000,10.8,0.912384,1.463616,Yes,Unmarried,1,6,1,1,38,No,No,Visa,12,1381.3
1686-UGWMGA-S7X,Female,45,18,Crafts,No,14,No,105000,9.6,3.36672,6.71328,No,Unmarried,1,10,1,4,32,No,No,Visa,11,1225.5
4723-BWCBOF-2Z8,Female,74,10,Sales,No,10,No,27000,0.5,0.07857,0.05643,No,Unmarried,1,5,0,2,21,No,No,Othe,38,3051.9
8961-KWFBTZ-VWA,Male,56,11,Professional,No,13,No,56000,4,0.52192,1.71808,No,Unmarried,1,0,1,3,29,No,No,AMEX,27,5321.6
7768-UEEPLX-WRF,Male,23,15,Labor,No,2,No,18000,5,0.1953,0.7047,No,Unmarried,1,0,1,2,23,Yes,Yes,Mast,5,1347.6
9597-XOVHCQ-QMX,Male,75,9,Crafts,No,39,Yes,25000,3.1,0.423925,0.351075,No,Unmarried,1,6,1,2,22,Yes,No,Visa,39,4546.6
2685-BKIDBN-3WC,Male,69,15,Sales,No,14,No,49000,20.7,0.973728,9.169272,No,Unmarried,1,11,0,0,32,Yes,No,Mast,32,2766.9
7285-CIPXYQ-3C6,Female,18,9,Sales,No,0,No,16000,13.4,0.373056,1.770944,Yes,Unmarried,1,5,0,3,32,Yes,No,Mast,0,4045.8
6937-BNOFTM-PMT,Female,56,17,Service,No,16,No,203000,6,2.72832,9.45168,No,Unmarried,1,4,1,2,14,Yes,Yes,Disc,19,4854.8
7669-EOWVYJ-DTK,Male,57,11,Professional,No,5,No,41000,2.7,0.209223,0.897777,No,Unmarried,1,9,1,3,24,No,No,AMEX,7,1335
2050-WVIBCO-FFU,Female,58,12,Service,No,21,No,90000,0.5,0.10755,0.34245,No,Married,2,8,1,1,26,Yes,Yes,Disc,34,2290.6
8528-CEHEGW-O96,Female,60,17,Service,Yes,13,No,69000,14.8,5.20812,5.00388,No,Unmarried,1,2,1,5,23,No,Yes,Visa,35,4006.3
2509-VTLFSQ-EOT,Male,30,13,Sales,No,1,No,30000,8.9,0.81969,1.85031,Yes,Married,4,1,1,4,30,No,No,AMEX,12,5465
9849-YYXVBK-BK7,Female,33,12,Service,No,5,No,34000,8.4,1.745016,1.110984,No,Married,2,6,1,1,16,Yes,No,Disc,15,1820.6
0203-MYNNAC-CE2,Male,40,13,Sales,No,1,No,41000,6.9,1.355091,1.473909,Yes,Married,4,1,1,6,23,Yes,No,Mast,7,1159.7
8874-LYRWEB-H6E,Female,49,13,Sales,No,6,No,53000,10.4,2.722928,2.789072,No,Married,3,9,1,0,23,No,Yes,Disc,25,2072.1
2278-AZGEZW-RL7,Female,21,16,Sales,No,0,No,21000,10.2,0.20349,1.93851,No,Unmarried,1,3,0,3,27,No,Yes,Visa,1,1545.3
0342-SZFMTA-J30,Male,43,12,Professional,No,10,No,85000,7.5,2.377875,3.997125,No,Unmarried,1,3,1,2,32,No,Yes,Disc,21,2775.9
5130-PBHVZB-2TB,Female,31,15,Crafts,No,8,No,30000,19.9,2.30442,3.66558,Yes,Unmarried,2,5,0,3,16,No,Yes,Mast,13,1101.2
9279-CDNOTY-G0E,Female,39,11,Service,No,9,No,49000,3.5,0.965545,0.749455,No,Unmarried,1,9,0,2,28,Yes,Yes,Mast,21,1509.7
4892-TJLYBY-24R,Female,73,14,Crafts,Yes,20,Yes,12000,5.7,0.264708,0.419292,No,Unmarried,1,10,0,2,26,Yes,Yes,Visa,15,683.7
1451-QUVCZE-QRU,Female,77,18,Labor,No,44,Yes,162000,2.8,2.317896,2.218104,No,Unmarried,1,1,1,3,24,Yes,Yes,Disc,40,1700.5
6496-EZZCAJ-YFO,Female,27,15,Sales,No,0,No,38000,8.4,1.251264,1.940736,No,Unmarried,1,0,1,2,29,No,Yes,Disc,2,2134.8
4762-JUOWXR-8QY,Male,38,10,Crafts,No,13,No,33000,12.7,0.808863,3.382137,No,Unmarried,1,7,1,1,31,Yes,Yes,Mast,20,1920
9708-FSIKUI-JFI,Female,22,17,Professional,No,0,No,38000,12.2,1.863672,2.772328,Yes,Unmarried,1,6,0,0,29,Yes,Yes,Mast,3,4440.2
0058-NUPJBB-SDR,Male,37,9,Sales,No,4,No,17000,4.8,0.147696,0.668304,No,Unmarried,1,0,0,3,33,No,No,Visa,9,1554.2
8005-GCRAEK-7S8,Male,18,13,Sales,Yes,0,No,13000,8,0.63128,0.40872,No,Unmarried,1,0,1,2,21,Yes,No,AMEX,0,1656.1
5713-ZRRCBM-56K,Male,44,20,Sales,No,2,No,112000,3,0.61488,2.74512,No,Unmarried,1,2,1,3,25,No,No,Disc,13,3445.3
5706-PAKUIT-KGH,Female,19,13,Professional,No,0,No,17000,2.3,0.170085,0.220915,No,Married,7,0,1,2,23,Yes,Yes,Disc,1,758.4
3033-CMSSLJ-7E4,Male,22,17,Sales,Yes,0,No,23000,5.8,0.194764,1.139236,No,Unmarried,2,3,1,1,20,No,Yes,Mast,5,1555.1
8997-BEPDQM-H4M,Female,59,13,Sales,No,4,No,33000,11.3,2.054679,1.674321,No,Married,2,0,1,0,26,No,No,Visa,16,3974.4
6853-DEAQOX-JP7,Male,54,14,Professional,Yes,11,No,78000,0.3,0.052884,0.181116,No,Unmarried,1,16,0,3,26,No,No,Disc,4,3124
8688-HWWSCW-P1A,Female,24,17,Sales,No,0,No,27000,28.7,2.94462,4.80438,Yes,Married,4,8,1,1,24,No,Yes,Othe,6,2406.3
4562-HTBBAD-DX3,Male,46,21,Sales,No,1,No,32000,4.4,0.180224,1.227776,No,Unmarried,1,5,1,2,21,Yes,No,Disc,19,1791.1
6897-GWVNOA-98A,Female,28,19,Sales,No,0,No,53000,12.5,0.867875,5.757125,Yes,Unmarried,4,2,0,3,32,Yes,No,AMEX,4,3223.4
3440-KUBHBQ-96N,Male,47,9,Professional,No,7,No,33000,15.1,1.524798,3.458202,No,Married,4,3,1,2,26,Yes,No,Visa,15,2037.7
6334-TMKRLS-3XA,Female,49,14,Professional,No,14,No,181000,7.8,2.32947,11.78853,Yes,Unmarried,1,7,1,2,23,No,No,Visa,26,1170.1
1086-LSGBOF-OSW,Male,31,16,Professional,No,5,No,60000,1.6,0.61728,0.34272,No,Married,3,11,1,2,28,No,No,AMEX,13,14068.6
7185-UHYXBX-9G6,Female,32,18,Service,No,4,No,72000,27.6,5.981472,13.890528,Yes,Married,4,7,1,1,28,Yes,Yes,Disc,8,5611.8
6353-PVDNLB-5LI,Male,31,14,Crafts,No,8,No,68000,1.7,0.568752,0.587248,No,Unmarried,3,3,0,1,27,Yes,Yes,Visa,8,2252.5
8250-GXNUXR-28A,Female,67,16,Sales,No,5,Yes,20000,4.2,0.31416,0.52584,No,Unmarried,1,0,0,2,24,Yes,Yes,Disc,26,4241.7
0109-POJOQC-B1R,Female,25,20,Sales,Yes,0,No,39000,17.2,1.562964,5.145036,No,Unmarried,1,0,0,6,31,No,No,AMEX,1,3284.7
2976-TTQMQV-BAM,Female,65,12,Crafts,No,22,Yes,11000,4.9,0.04312,0.49588,No,Unmarried,1,8,0,2,27,Yes,No,Mast,3,2164.9
6005-AUAQYW-6VK,Female,45,13,Professional,No,12,No,70000,8.6,0.9632,5.0568,No,Unmarried,1,5,0,2,18,No,Yes,Mast,27,2141.8
9576-VRMWTE-K56,Female,61,22,Sales,No,3,No,58000,14.7,5.831784,2.694216,No,Unmarried,3,0,1,2,28,Yes,Yes,Disc,14,1597.1
5672-DYYCWZ-LID,Male,38,15,Crafts,No,8,No,21000,10.1,0.462378,1.658622,No,Unmarried,1,0,0,1,25,Yes,Yes,Visa,20,1961.5
3115-GFMPEZ-6GZ,Male,48,17,Professional,Yes,8,No,81000,2.7,1.428111,0.758889,No,Married,5,7,1,1,19,Yes,No,Disc,28,5175.2
9033-SEWBOI-ZIO,Female,30,17,Sales,No,0,No,27000,11.4,1.01574,2.06226,Yes,Unmarried,1,10,0,3,23,No,Yes,Disc,12,2343.1
1178-AUDRUI-EYS,Male,33,15,Professional,Yes,3,No,32000,3.9,0.495456,0.752544,No,Unmarried,2,4,1,1,33,Yes,No,Mast,15,3343.4
0902-XFPKFJ-KQS,Female,53,12,Service,No,14,No,70000,2.7,1.3797,0.5103,No,Unmarried,4,5,1,2,20,Yes,Yes,Mast,22,1913.3
0658-OLLRSH-UUO,Male,37,15,Professional,No,10,No,78000,17.1,3.441204,9.896796,No,Married,4,1,0,2,27,Yes,Yes,Visa,19,4187.5
1573-VSPRQK-B8S,Male,43,9,Professional,No,13,No,59000,12.1,3.412442,3.726558,No,Married,5,3,0,6,28,No,No,Mast,25,1138.5
6410-JGRRMS-KND,Male,68,13,Service,No,31,Yes,32000,20.7,0.351072,6.272928,No,Married,2,8,1,4,28,Yes,Yes,Disc,37,511.3
2291-UOARYI-VX8,Male,37,12,Labor,No,12,No,37000,16,1.27872,4.64128,No,Unmarried,1,4,1,2,24,No,No,Mast,14,4028
5678-EFOIAI-6JV,Male,45,10,Sales,No,4,No,27000,15.3,0.272646,3.858354,No,Unmarried,1,0,1,2,26,No,Yes,Mast,23,5504.3
9560-IRZYCB-5MA,Male,76,8,Labor,No,22,Yes,9000,7.7,0.178101,0.514899,No,Married,2,1,1,1,21,Yes,Yes,Disc,20,145
9091-USJPYF-5PF,Male,24,13,Sales,No,1,No,16000,7.1,0.10792,1.02808,Yes,Unmarried,1,0,0,1,31,Yes,Yes,Visa,4,1672.3
3863-HKQWZX-97H,Male,49,14,Crafts,Yes,20,No,85000,0.6,0.3213,0.1887,No,Married,6,7,1,1,31,Yes,Yes,AMEX,27,6875.6
3560-TIKMPJ-4NV,Female,35,16,Professional,No,2,No,41000,10.8,1.137996,3.290004,No,Married,3,0,1,2,24,No,Yes,Mast,18,3605.4
7284-DCWJJM-V71,Male,22,10,Labor,No,3,No,20000,4.4,0.01144,0.86856,Yes,Married,6,9,1,3,25,No,Yes,Disc,4,880
7052-KBBNSY-Y68,Male,30,20,Sales,No,0,No,90000,2.4,0.702,1.458,Yes,Unmarried,4,0,1,5,19,No,No,AMEX,12,9324.1
6961-EUBTGU-KQY,Male,47,14,Service,Yes,16,No,53000,12.9,3.295434,3.541566,No,Unmarried,1,5,1,3,33,No,Yes,Disc,29,2254.3
9628-QSSBHI-RP8,Male,51,19,Professional,No,9,No,81000,9.8,3.183138,4.754862,Yes,Unmarried,2,12,0,2,16,No,Yes,Visa,8,5462.2
6305-ZYYSKB-Q3G,Male,32,18,Sales,No,1,No,35000,17.8,0.55447,5.67553,No,Unmarried,1,0,1,0,17,No,No,AMEX,7,7808.7
7137-LHCYAA-FC8,Female,42,13,Agriculture,No,16,No,76000,11.4,4.167384,4.496616,No,Married,3,4,1,4,31,No,Yes,Mast,18,6087.8
8898-CEIFEZ-5QX,Male,21,12,Professional,No,1,No,22000,12.8,0.796928,2.019072,Yes,Unmarried,3,3,1,1,22,No,No,AMEX,3,3590.8
4713-TIORWC-XKH,Female,27,14,Service,No,4,No,37000,9.1,1.191918,2.175082,Yes,Married,2,0,1,2,28,No,No,Visa,9,7396.7
7484-MQBQNQ-CLR,Male,32,15,Service,No,8,No,32000,11.3,0.856992,2.759008,No,Married,4,3,1,3,27,Yes,No,Othe,6,581.9
2516-PWHPEI-BKY,Female,53,21,Agriculture,No,15,No,61000,7.7,2.108953,2.588047,No,Unmarried,1,1,0,2,26,No,Yes,AMEX,13,2931.4
9564-QHCBED-ADT,Female,44,17,Professional,No,8,No,119000,23.8,11.527054,16.794946,Yes,Unmarried,1,9,1,1,22,Yes,No,Disc,8,3614.9
8748-SLNNYV-3YQ,Female,75,19,Labor,Yes,31,Yes,50000,14.7,2.31525,5.03475,No,Married,5,8,1,0,28,No,Yes,Visa,35,2049.9
2269-ZAHTST-4EO,Male,33,17,Sales,No,1,No,47000,15,4.92795,2.12205,Yes,Unmarried,4,0,0,4,22,Yes,Yes,Disc,9,8303.3
8199-MEWOYU-VNN,Female,32,20,Service,No,3,No,81000,6.7,0.971433,4.455567,No,Married,4,10,1,2,13,Yes,No,AMEX,8,8492.5
5075-KNERRP-GF5,Female,29,20,Professional,Yes,1,No,35000,5.9,0.315945,1.749055,No,Unmarried,1,1,0,3,23,No,No,Visa,4,3074.8
3668-RNOYGG-AS5,Female,61,19,Professional,No,10,No,42000,7.3,0.570276,2.495724,No,Unmarried,1,0,0,3,21,Yes,No,Mast,3,1219.9
6015-ASUOWY-VXJ,Male,22,17,Professional,No,0,No,23000,5.2,0.772616,0.423384,No,Unmarried,1,9,0,0,20,Yes,No,Visa,5,2920.8
4941-MQVIEA-MT1,Female,19,14,Sales,No,0,No,24000,10,0.5544,1.8456,Yes,Married,4,5,1,3,17,No,No,Mast,1,2023.1
3689-QPFATZ-2YE,Male,37,14,Labor,Yes,12,No,88000,19.1,10.185648,6.622352,Yes,Unmarried,1,6,1,3,25,No,Yes,Disc,16,3782
4749-ZOBIJU-FZH,Female,64,15,Service,No,12,No,64000,7.5,2.1888,2.6112,No,Unmarried,1,2,0,2,24,No,Yes,Disc,5,3276.5
4664-AFIZWS-OSN,Female,55,21,Service,No,12,No,68000,7.3,2.889048,2.074952,No,Married,5,1,0,0,22,Yes,Yes,Disc,24,5071.8
1405-PZRQQU-MJF,Male,34,8,Professional,No,3,No,28000,4.4,0.36344,0.86856,No,Married,5,3,1,1,30,No,Yes,AMEX,16,6227.5
1325-WNHELB-GHQ,Male,69,15,Crafts,Yes,29,Yes,15000,8,0.834,0.366,No,Married,2,0,0,4,19,No,No,AMEX,14,5270.2
1185-TSMRSF-VPA,Male,55,9,Professional,No,13,No,39000,6.5,0.29913,2.23587,No,Unmarried,2,0,1,3,18,No,No,Mast,21,4478.9
1025-EBHXYE-1XP,Female,62,19,Professional,No,16,No,76000,17.2,5.764752,7.307248,No,Married,4,4,1,1,29,No,No,Visa,22,5656.6
4305-LRKEVC-OHK,Female,35,18,Professional,No,7,No,57000,22.1,5.177367,7.419633,Yes,Unmarried,2,7,1,1,14,No,Yes,Mast,1,2799.7
0489-VJMNNV-B2E,Female,64,12,Professional,No,11,Yes,17000,14.3,0.743886,1.687114,No,Unmarried,1,9,0,2,22,No,No,Visa,23,2510.5
9728-PCVERU-QUL,Male,62,18,Professional,No,15,No,65000,12.2,2.67241,5.25759,No,Unmarried,1,0,1,1,27,No,Yes,Disc,13,5583.2
5497-GGHDKQ-WYP,Male,43,17,Sales,No,6,No,47000,2.8,0.238196,1.077804,No,Unmarried,7,4,1,1,26,No,Yes,Disc,10,2005
5568-GRGMYX-QD3,Female,52,14,Service,No,10,No,43000,11.3,1.384815,3.474185,No,Married,5,4,1,1,35,Yes,No,Disc,34,5609.3
8519-SBYPFI-WDF,Male,77,12,Labor,No,44,Yes,11000,7,0.0693,0.7007,No,Married,2,2,0,4,23,No,Yes,AMEX,40,6342.8
3888-ONZOUU-YK0,Female,27,17,Sales,No,1,No,46000,10.1,2.076762,2.569238,Yes,Unmarried,2,1,0,1,24,No,Yes,Disc,9,2701.4
0016-KTTUQR-TJY,Male,47,16,Professional,No,11,No,45000,4.1,0.24354,1.60146,No,Married,3,7,1,4,24,No,No,Visa,29,2024.1
7838-FCLJLX-587,Female,41,11,Sales,No,3,No,31000,4.1,0.302498,0.968502,No,Unmarried,1,7,1,3,30,No,Yes,Mast,3,2256.2
0119-ZUYERZ-58D,Female,73,7,Labor,No,26,Yes,26000,7.3,0.372008,1.525992,No,Unmarried,1,0,1,2,21,No,No,Visa,34,3799.2
4239-XHJYBB-MXE,Female,27,10,Professional,No,2,No,20000,10,0.646,1.354,No,Unmarried,1,0,0,2,22,Yes,No,AMEX,4,3629.4
4307-NRJIOE-S47,Male,31,14,Sales,No,1,No,17000,9.7,0.629918,1.019082,No,Unmarried,1,1,1,2,31,Yes,Yes,Visa,10,5068.9
1587-MZMPAV-JRN,Male,18,13,Labor,No,0,No,15000,5.4,0.37665,0.43335,Yes,Unmarried,3,2,1,1,28,No,No,AMEX,1,4442.3
9012-FHYGCS-MF3,Female,48,11,Sales,No,11,No,44000,4.1,0.725208,1.078792,No,Unmarried,1,2,0,3,32,Yes,No,Visa,24,2749.5
5856-KAFSEN-X1R,Female,43,19,Professional,No,4,No,46000,8.9,0.908868,3.185132,No,Married,2,8,0,2,23,No,No,Visa,25,3739.3
8848-WMYABN-778,Male,34,15,Professional,No,4,No,44000,7,1.386,1.694,Yes,Unmarried,3,0,1,3,22,No,No,Mast,3,2113.4
2002-ZLIOCK-6I7,Male,56,14,Professional,No,14,No,50000,4,0.852,1.148,No,Unmarried,1,3,0,2,27,No,Yes,AMEX,1,9045.7
2521-ZPKZUN-9NE,Male,36,13,Professional,No,7,No,47000,3.5,0.37835,1.26665,No,Unmarried,1,7,0,2,26,Yes,No,Disc,11,2636.5
1695-GRHISU-8UX,Male,69,15,Professional,No,11,No,71000,7.5,2.01285,3.31215,No,Married,4,11,0,2,30,No,Yes,Visa,22,2043.4
8002-PCVKPT-6RU,Female,50,14,Labor,No,16,No,113000,23,0.41584,25.57416,No,Married,4,4,0,1,27,No,Yes,Visa,19,2629.1
8970-FKSRYN-TA5,Male,32,13,Sales,No,1,No,24000,20.4,0.93024,3.96576,No,Married,6,0,1,1,17,No,Yes,AMEX,5,1664.4
9553-WKDCMK-2EK,Female,35,11,Service,No,15,No,65000,17.2,4.56144,6.61856,No,Unmarried,1,0,1,2,18,No,Yes,Disc,3,4053.5
1312-WAMVXG-AYX,Male,40,12,Professional,No,4,No,31000,11.7,0.402597,3.224403,No,Unmarried,1,0,0,4,22,No,Yes,Visa,10,3190.6
1849-BANNCT-G3C,Male,55,16,Professional,Yes,15,No,108000,7.4,2.1978,5.7942,No,Unmarried,1,3,1,1,22,No,Yes,Visa,8,2073.1
4612-YEAVKZ-80M,Male,27,14,Professional,No,0,No,28000,1.4,0.177184,0.214816,No,Married,5,13,1,2,22,Yes,No,Mast,9,4235.9
8503-CQVXYX-VNQ,Female,25,16,Agriculture,No,2,No,16000,4.1,0.140384,0.515616,No,Married,6,1,1,2,30,No,No,Disc,7,1821.2
9443-DHNCRY-HYP,Male,47,17,Crafts,No,12,No,96000,12.7,4.913376,7.278624,No,Married,2,6,0,2,27,No,Yes,Disc,29,3270.2
7890-FRRBIX-P09,Female,77,10,Sales,No,8,No,21000,19.4,1.328124,2.745876,No,Unmarried,1,3,1,2,25,No,No,Visa,8,4134.5
1265-HJKYRM-QBZ,Male,23,10,Sales,No,0,No,29000,3.6,0.455184,0.588816,No,Married,7,1,1,3,23,No,No,AMEX,5,1985.5
2944-UOGCBI-E3T,Female,19,14,Sales,No,0,No,33000,3.7,0.340659,0.880341,No,Married,3,0,1,3,23,No,Yes,AMEX,1,7031.1
0331-MQFNWA-QDA,Female,67,9,Professional,No,17,No,61000,1.8,0.119682,0.978318,No,Unmarried,1,0,1,2,21,No,No,Mast,5,6301.9
7503-HIJTOD-MW4,Female,49,18,Labor,No,17,No,143000,4.1,2.116543,3.746457,No,Unmarried,1,2,1,4,30,Yes,No,Disc,30,5522.1
9259-ENLDVN-PCW,Female,70,11,Professional,No,17,Yes,20000,13.9,0.79508,1.98492,No,Married,2,3,1,2,24,No,No,Disc,33,1506.9
3276-MIUUEW-M8V,Female,28,12,Sales,No,1,No,24000,6,0.288,1.152,No,Married,4,7,1,2,30,No,No,Visa,5,3882.4
5315-VXBFQT-MJE,Female,21,13,Crafts,No,1,No,17000,6.9,0.282693,0.890307,No,Unmarried,4,0,0,2,29,Yes,Yes,Mast,3,1686.9
3596-FZKZDT-MYI,Male,57,21,Labor,Yes,16,No,140000,3.8,3.23988,2.08012,No,Unmarried,1,0,0,2,26,No,Yes,AMEX,13,5418.1
1829-TFCYPW-3AE,Male,54,12,Professional,No,7,No,80000,5.4,0.9288,3.3912,No,Married,3,2,1,1,28,No,No,Mast,23,8796.4
8678-FRWADD-6I9,Female,33,14,Service,No,6,No,23000,2.9,0.311489,0.355511,No,Married,5,0,0,2,39,No,No,AMEX,14,7734.4
0126-NHBDFC-AX5,Male,67,12,Sales,No,12,No,38000,7.9,0.942628,2.059372,No,Unmarried,1,0,0,4,26,No,Yes,Mast,7,2372.6
0450-TWQRYG-IVO,Male,78,16,Professional,Yes,33,Yes,20000,5.7,0.18012,0.95988,No,Unmarried,1,1,0,2,21,Yes,Yes,Visa,38,2325.5
1836-PEAQKR-B8D,Female,19,12,Sales,No,0,No,18000,20.6,2.013444,1.694556,Yes,Married,4,9,1,2,31,Yes,No,Visa,1,1022.2
0179-CFWNMI-0VI,Female,20,15,Professional,Yes,0,No,18000,8.9,0.711288,0.890712,No,Married,4,7,1,3,20,No,Yes,Mast,2,3025.7
2914-DCNGRY-7HC,Male,40,18,Sales,No,3,No,96000,14.7,3.59856,10.51344,No,Unmarried,1,0,1,2,17,No,Yes,AMEX,21,10585.5
4479-YKVLST-PE9,Female,48,16,Crafts,No,15,No,95000,10.2,2.14149,7.54851,No,Unmarried,1,16,0,2,31,No,Yes,AMEX,10,10082.8
8373-JNKITA-4O5,Male,51,11,Professional,Yes,12,No,40000,13.5,2.7972,2.6028,No,Unmarried,1,1,1,3,25,No,Yes,Visa,22,3535
0673-AUGUGY-RX3,Female,56,10,Professional,No,8,No,43000,14.8,1.78192,4.58208,Yes,Unmarried,1,0,1,3,25,No,No,Visa,15,3231.9
4523-BBAHPB-199,Male,53,17,Sales,No,2,No,44000,9.9,1.629144,2.726856,No,Unmarried,1,0,0,0,24,No,Yes,Disc,9,3680
